Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Date/time
11.265000,0.510839,-0.000892,0.005032,-95.660000,35000,04-09-2024 17:22:57
11.294000,0.510839,-0.000890,0.005034,-95.660000,35000,04-09-2024 17:22:57
11.277000,0.510839,-0.000891,0.005038,-95.660000,35000,04-09-2024 17:22:58
11.294000,0.510839,-0.000893,0.005040,-95.660000,35000,04-09-2024 17:22:59
11.297000,0.510839,-0.000895,0.005041,-95.660000,35000,04-09-2024 17:22:59
11.278000,0.510839,-0.000897,0.005042,-95.660000,35000,04-09-2024 17:23:00
11.307000,0.510839,-0.000901,0.005043,-95.660000,35000,04-09-2024 17:23:00
11.290000,0.510839,-0.000904,0.005043,-95.660000,35000,04-09-2024 17:23:01
11.295000,0.510839,-0.000907,0.005043,-95.660000,35000,04-09-2024 17:23:02
11.317000,0.510839,-0.000906,0.005042,-95.660000,35000,04-09-2024 17:23:02
11.294000,0.510839,-0.000906,0.005043,-95.660000,35000,04-09-2024 17:23:03
11.323000,0.510839,-0.000907,0.005048,-95.660000,35000,04-09-2024 17:23:03
11.316000,0.510839,-0.000909,0.005056,-95.660000,35000,04-09-2024 17:23:04
11.313000,0.510839,-0.000909,0.005065,-95.660000,35000,04-09-2024 17:23:05
11.335000,0.510839,-0.000908,0.005072,-95.660000,35000,04-09-2024 17:23:05
11.314000,0.510839,-0.000908,0.005077,-95.660000,35000,04-09-2024 17:23:06
11.333000,0.510839,-0.000909,0.005076,-95.660000,35000,04-09-2024 17:23:07
11.334000,0.510839,-0.000910,0.005073,-95.660000,35000,04-09-2024 17:23:07
11.333000,0.510791,-0.000911,0.005070,-95.660000,35000,04-09-2024 17:23:08
11.354000,0.510791,-0.000914,0.005067,-95.660000,35000,04-09-2024 17:23:08
11.337000,0.510791,-0.000916,0.005068,-95.660000,35000,04-09-2024 17:23:09
11.353000,0.510791,-0.000916,0.005072,-95.660000,35000,04-09-2024 17:23:10
11.360000,0.510791,-0.000917,0.005076,-95.660000,35000,04-09-2024 17:23:10
11.351000,0.510791,-0.000917,0.005079,-95.660000,35000,04-09-2024 17:23:11
11.372000,0.510791,-0.000919,0.005080,-95.660000,35000,04-09-2024 17:23:11
11.354000,0.510791,-0.000922,0.005081,-95.660000,35000,04-09-2024 17:23:12
11.370000,0.510791,-0.000926,0.005081,-95.660000,35000,04-09-2024 17:23:13
11.375000,0.510791,-0.000929,0.005080,-95.660000,35000,04-09-2024 17:23:13
11.360000,0.510791,-0.000932,0.005078,-95.660000,35000,04-09-2024 17:23:14
11.386000,0.510791,-0.000931,0.005077,-95.660000,35000,04-09-2024 17:23:14
11.369000,0.510839,-0.000929,0.005076,-95.660000,35000,04-09-2024 17:23:15
11.386000,0.510839,-0.000928,0.005075,-95.660000,35000,04-09-2024 17:23:16
11.396000,0.510839,-0.000927,0.005074,-95.660000,35000,04-09-2024 17:23:16
11.376000,0.510839,-0.000928,0.005077,-95.660000,35000,04-09-2024 17:23:17
11.403000,0.510839,-0.000929,0.005083,-95.660000,35000,04-09-2024 17:23:17
11.393000,0.510839,-0.000932,0.005091,-95.660000,35000,04-09-2024 17:23:18
11.389000,0.510839,-0.000935,0.005099,-95.660000,35000,04-09-2024 17:23:19
11.413000,0.510839,-0.000937,0.005105,-95.660000,35000,04-09-2024 17:23:19
11.393000,0.510839,-0.000935,0.005109,-95.660000,35000,04-09-2024 17:23:20
11.421000,0.510839,-0.000930,0.005115,-95.660000,35000,04-09-2024 17:23:20
11.417000,0.510839,-0.000923,0.005125,-95.660000,35000,04-09-2024 17:23:21
11.405000,0.510839,-0.000920,0.005133,-95.660000,35000,04-09-2024 17:23:22
11.430000,0.510839,-0.000920,0.005140,-95.660000,35000,04-09-2024 17:23:22
11.409000,0.510839,-0.000923,0.005144,-95.660000,35000,04-09-2024 17:23:23
11.430000,0.510839,-0.000929,0.005145,-95.660000,35000,04-09-2024 17:23:24
11.430000,0.510839,-0.000933,0.005142,-95.660000,35000,04-09-2024 17:23:24
11.419000,0.510839,-0.000937,0.005139,-95.660000,35000,04-09-2024 17:23:25
11.444000,0.510839,-0.000941,0.005135,-95.660000,35000,04-09-2024 17:23:25
11.431000,0.510839,-0.000943,0.005134,-95.660000,35000,04-09-2024 17:23:26
11.443000,0.510839,-0.000943,0.005137,-95.660000,35000,04-09-2024 17:23:27
11.443000,0.510839,-0.000942,0.005145,-95.660000,35000,04-09-2024 17:23:27
11.434000,0.510791,-0.000942,0.005153,-95.660000,35000,04-09-2024 17:23:28
11.458000,0.510791,-0.000943,0.005160,-95.660000,35000,04-09-2024 17:23:28
11.445000,0.510839,-0.000944,0.005162,-95.660000,35000,04-09-2024 17:23:29
11.451000,0.510839,-0.000945,0.005162,-95.660000,35000,04-09-2024 17:23:30
11.459000,0.510839,-0.000947,0.005162,-95.660000,35000,04-09-2024 17:23:30
11.446000,0.510839,-0.000951,0.005163,-95.660000,35000,04-09-2024 17:23:31
11.472000,0.510839,-0.000955,0.005164,-95.660000,35000,04-09-2024 17:23:31
11.460000,0.510791,-0.000957,0.005166,-95.660000,35000,04-09-2024 17:23:32
11.466000,0.510839,-0.000962,0.005167,-95.660000,35000,04-09-2024 17:23:33
11.481000,0.510839,-0.000968,0.005168,-95.660000,35000,04-09-2024 17:23:33
11.461000,0.510839,-0.000969,0.005169,-95.660000,35000,04-09-2024 17:23:34
11.486000,0.510839,-0.000971,0.005174,-95.660000,35000,04-09-2024 17:23:35
11.471000,0.510839,-0.000977,0.005181,-95.660000,35000,04-09-2024 17:23:35
11.473000,0.510839,-0.000989,0.005194,-95.660000,35000,04-09-2024 17:23:36
11.495000,0.510839,-0.000998,0.005206,-95.660000,35000,04-09-2024 17:23:36
11.475000,0.510839,-0.001007,0.005215,-95.660000,35000,04-09-2024 17:23:37
11.497000,0.510839,-0.001014,0.005223,-95.660000,35000,04-09-2024 17:23:38
11.502000,0.510839,-0.001020,0.005229,-95.660000,35000,04-09-2024 17:23:38
11.489000,0.510886,-0.001023,0.005232,-95.660000,35000,04-09-2024 17:23:39
11.510000,0.510839,-0.001024,0.005233,-95.660000,35000,04-09-2024 17:23:39
11.490000,0.510839,-0.001026,0.005235,-95.660000,35000,04-09-2024 17:23:40
11.506000,0.510839,-0.001028,0.005239,-95.660000,35000,04-09-2024 17:23:41
11.516000,0.510886,-0.001029,0.005242,-95.660000,35000,04-09-2024 17:23:41
11.499000,0.510886,-0.001031,0.005246,-95.660000,35000,04-09-2024 17:23:42
11.524000,0.510886,-0.001035,0.005253,-95.660000,35000,04-09-2024 17:23:42
11.509000,0.510839,-0.001037,0.005261,-95.660000,35000,04-09-2024 17:23:43
11.519000,0.510839,-0.001039,0.005267,-95.660000,35000,04-09-2024 17:23:44
11.528000,0.510839,-0.001041,0.005270,-95.660000,35000,04-09-2024 17:23:44
11.512000,0.510839,-0.001043,0.005274,-95.660000,35000,04-09-2024 17:23:45
11.535000,0.510839,-0.001048,0.005279,-95.660000,35000,04-09-2024 17:23:46
11.529000,0.510839,-0.001057,0.005288,-95.660000,35000,04-09-2024 17:23:46
11.525000,0.510839,-0.001065,0.005298,-95.660000,35000,04-09-2024 17:23:47
11.540000,0.510839,-0.001073,0.005308,-95.660000,35000,04-09-2024 17:23:47
11.524000,0.510839,-0.001077,0.005319,-95.660000,35000,04-09-2024 17:23:48
11.546000,0.510839,-0.001076,0.005328,-95.660000,35000,04-09-2024 17:23:49
11.541000,0.510839,-0.001071,0.005335,-95.660000,35000,04-09-2024 17:23:49
11.537000,0.510839,-0.001065,0.005342,-95.660000,35000,04-09-2024 17:23:50
11.555000,0.510839,-0.001058,0.005349,-95.660000,35000,04-09-2024 17:23:50
11.537000,0.510839,-0.001052,0.005354,-95.660000,35000,04-09-2024 17:23:51
11.554000,0.510839,-0.001049,0.005358,-95.660000,35000,04-09-2024 17:23:52
11.546000,0.510839,-0.001045,0.005362,-95.660000,35000,04-09-2024 17:23:52
11.538000,0.510839,-0.001043,0.005367,-95.660000,35000,04-09-2024 17:23:53
11.562000,0.510839,-0.001045,0.005370,-95.660000,35000,04-09-2024 17:23:53
11.544000,0.510839,-0.001050,0.005371,-95.660000,35000,04-09-2024 17:23:54
11.557000,0.510886,-0.001059,0.005371,-95.660000,35000,04-09-2024 17:23:55
11.567000,0.510886,-0.001069,0.005367,-95.660000,35000,04-09-2024 17:23:55
11.546000,0.510839,-0.001072,0.005362,-95.660000,35000,04-09-2024 17:23:56
11.571000,0.510839,-0.001073,0.005358,-95.660000,35000,04-09-2024 17:23:56
11.554000,0.510886,-0.001074,0.005357,-95.660000,35000,04-09-2024 17:23:57
11.561000,0.510886,-0.001075,0.005354,-95.660000,35000,04-09-2024 17:23:58
11.577000,0.510886,-0.001076,0.005350,-95.660000,35000,04-09-2024 17:23:58
11.556000,0.510886,-0.001077,0.005349,-95.660000,35000,04-09-2024 17:23:59
11.582000,0.510886,-0.001081,0.005350,-95.660000,35000,04-09-2024 17:24:00
11.572000,0.510839,-0.001086,0.005351,-95.660000,35000,04-09-2024 17:24:00
11.571000,0.510839,-0.001088,0.005351,-95.660000,35000,04-09-2024 17:24:01
11.588000,0.510839,-0.001086,0.005350,-95.660000,35000,04-09-2024 17:24:01
11.568000,0.510839,-0.001081,0.005349,-95.660000,35000,04-09-2024 17:24:02
11.587000,0.510886,-0.001071,0.005349,-95.660000,35000,04-09-2024 17:24:03
11.590000,0.510839,-0.001064,0.005349,-95.660000,35000,04-09-2024 17:24:03
11.585000,0.510839,-0.001059,0.005351,-95.660000,35000,04-09-2024 17:24:04
11.601000,0.510886,-0.001056,0.005355,-95.660000,35000,04-09-2024 17:24:04
11.585000,0.510886,-0.001051,0.005362,-95.660000,35000,04-09-2024 17:24:05
11.601000,0.510886,-0.001048,0.005370,-95.660000,35000,04-09-2024 17:24:06
11.602000,0.510886,-0.001047,0.005377,-95.660000,35000,04-09-2024 17:24:06
11.590000,0.510886,-0.001049,0.005383,-95.660000,35000,04-09-2024 17:24:07
11.610000,0.510886,-0.001051,0.005383,-95.660000,35000,04-09-2024 17:24:08
11.592000,0.510886,-0.001053,0.005381,-95.660000,35000,04-09-2024 17:24:08
11.608000,0.510934,-0.001056,0.005378,-95.660000,35000,04-09-2024 17:24:09
11.610000,0.510886,-0.001056,0.005377,-95.660000,35000,04-09-2024 17:24:09
11.597000,0.510934,-0.001052,0.005380,-95.660000,35000,04-09-2024 17:24:10
11.622000,0.510934,-0.001047,0.005384,-95.660000,35000,04-09-2024 17:24:11
11.612000,0.510886,-0.001040,0.005384,-95.660000,35000,04-09-2024 17:24:11
11.616000,0.510886,-0.001033,0.005384,-95.660000,35000,04-09-2024 17:24:12
11.629000,0.510886,-0.001028,0.005383,-95.660000,35000,04-09-2024 17:24:12
11.610000,0.510886,-0.001028,0.005384,-95.660000,35000,04-09-2024 17:24:13
11.634000,0.510886,-0.001032,0.005389,-95.660000,35000,04-09-2024 17:24:14
11.623000,0.510886,-0.001036,0.005397,-95.660000,35000,04-09-2024 17:24:14
11.620000,0.510886,-0.001035,0.005409,-95.660000,35000,04-09-2024 17:24:15
11.643000,0.510886,-0.001033,0.005416,-95.660000,35000,04-09-2024 17:24:15
11.624000,0.510886,-0.001031,0.005418,-95.660000,35000,04-09-2024 17:24:16
11.645000,0.510886,-0.001030,0.005417,-95.660000,35000,04-09-2024 17:24:17
11.641000,0.510886,-0.001028,0.005416,-95.660000,35000,04-09-2024 17:24:17
11.631000,0.510886,-0.001025,0.005418,-95.660000,35000,04-09-2024 17:24:18
11.652000,0.510886,-0.001022,0.005422,-95.660000,35000,04-09-2024 17:24:18
11.634000,0.510886,-0.001016,0.005429,-95.660000,35000,04-09-2024 17:24:19
11.645000,0.510886,-0.001004,0.005441,-95.660000,35000,04-09-2024 17:24:20
11.658000,0.510886,-0.000990,0.005455,-95.660000,35000,04-09-2024 17:24:20
11.644000,0.510886,-0.000978,0.005471,-95.660000,35000,04-09-2024 17:24:21
11.665000,0.510886,-0.000968,0.005488,-95.660000,35000,04-09-2024 17:24:22
11.654000,0.510886,-0.000957,0.005505,-95.660000,35000,04-09-2024 17:24:22
11.660000,0.510886,-0.000951,0.005513,-95.660000,35000,04-09-2024 17:24:23
11.672000,0.510886,-0.000947,0.005517,-95.660000,35000,04-09-2024 17:24:23
11.656000,0.510886,-0.000943,0.005517,-95.660000,35000,04-09-2024 17:24:24
11.677000,0.510886,-0.000941,0.005514,-95.660000,35000,04-09-2024 17:24:25
11.676000,0.510886,-0.000937,0.005516,-95.660000,35000,04-09-2024 17:24:25
11.675000,0.510886,-0.000931,0.005521,-95.660000,35000,04-09-2024 17:24:26
11.685000,0.510886,-0.000926,0.005525,-95.660000,35000,04-09-2024 17:24:26
11.671000,0.510886,-0.000922,0.005526,-95.660000,35000,04-09-2024 17:24:27
11.691000,0.510886,-0.000921,0.005526,-95.660000,35000,04-09-2024 17:24:28
11.689000,0.510886,-0.000920,0.005527,-95.660000,35000,04-09-2024 17:24:28
11.683000,0.510886,-0.000920,0.005528,-95.660000,35000,04-09-2024 17:24:29
11.704000,0.510886,-0.000916,0.005533,-95.660000,35000,04-09-2024 17:24:30
11.686000,0.510886,-0.000913,0.005538,-95.660000,35000,04-09-2024 17:24:30
11.706000,0.510839,-0.000909,0.005542,-95.660000,35000,04-09-2024 17:24:31
11.703000,0.510886,-0.000906,0.005545,-95.660000,35000,04-09-2024 17:24:31
11.693000,0.510886,-0.000903,0.005545,-95.660000,35000,04-09-2024 17:24:32
11.718000,0.510886,-0.000901,0.005543,-95.660000,35000,04-09-2024 17:24:33
11.699000,0.510886,-0.000897,0.005541,-95.660000,35000,04-09-2024 17:24:33
11.721000,0.510886,-0.000893,0.005544,-95.660000,35000,04-09-2024 17:24:34
11.725000,0.510886,-0.000887,0.005548,-95.660000,35000,04-09-2024 17:24:34
11.708000,0.510886,-0.000882,0.005554,-95.660000,35000,04-09-2024 17:24:35
11.734000,0.510886,-0.000881,0.005559,-95.660000,35000,04-09-2024 17:24:36
11.720000,0.510886,-0.000881,0.005562,-95.660000,35000,04-09-2024 17:24:36
11.722000,0.510886,-0.000881,0.005563,-95.660000,35000,04-09-2024 17:24:37
11.738000,0.510886,-0.000882,0.005561,-95.660000,35000,04-09-2024 17:24:37
11.721000,0.510886,-0.000884,0.005560,-95.660000,35000,04-09-2024 17:24:38
11.746000,0.510886,-0.000886,0.005559,-95.660000,35000,04-09-2024 17:24:39
11.738000,0.510886,-0.000888,0.005560,-95.660000,35000,04-09-2024 17:24:39
11.733000,0.510886,-0.000888,0.005560,-95.660000,35000,04-09-2024 17:24:40
11.752000,0.510886,-0.000890,0.005559,-95.660000,35000,04-09-2024 17:24:40
11.732000,0.510886,-0.000893,0.005556,-95.660000,35000,04-09-2024 17:24:41
11.754000,0.510886,-0.000894,0.005553,-95.660000,35000,04-09-2024 17:24:42
11.751000,0.510886,-0.000894,0.005552,-95.660000,35000,04-09-2024 17:24:42
11.747000,0.510886,-0.000894,0.005553,-95.660000,35000,04-09-2024 17:24:43
11.768000,0.510886,-0.000894,0.005557,-95.660000,35000,04-09-2024 17:24:43
11.752000,0.510839,-0.000895,0.005566,-95.660000,35000,04-09-2024 17:24:44
11.763000,0.510839,-0.000900,0.005574,-95.660000,35000,04-09-2024 17:24:45
11.770000,0.510886,-0.000906,0.005581,-95.660000,35000,04-09-2024 17:24:45
11.759000,0.510886,-0.000908,0.005585,-95.660000,35000,04-09-2024 17:24:46
11.778000,0.510886,-0.000907,0.005582,-95.660000,35000,04-09-2024 17:24:47
11.763000,0.510886,-0.000902,0.005575,-95.660000,35000,04-09-2024 17:24:47
11.774000,0.510886,-0.000896,0.005567,-95.660000,35000,04-09-2024 17:24:48
11.781000,0.510886,-0.000888,0.005560,-95.660000,35000,04-09-2024 17:24:48
11.766000,0.510839,-0.000875,0.005557,-95.660000,35000,04-09-2024 17:24:49
11.790000,0.510839,-0.000862,0.005559,-95.660000,35000,04-09-2024 17:24:50
11.775000,0.510886,-0.000851,0.005565,-95.660000,35000,04-09-2024 17:24:50
11.787000,0.510839,-0.000841,0.005575,-95.660000,35000,04-09-2024 17:24:51
11.799000,0.510839,-0.000834,0.005589,-95.660000,35000,04-09-2024 17:24:51
11.780000,0.510839,-0.000829,0.005601,-95.660000,35000,04-09-2024 17:24:52
11.802000,0.510886,-0.000829,0.005610,-95.660000,35000,04-09-2024 17:24:53
11.795000,0.510886,-0.000834,0.005613,-95.660000,35000,04-09-2024 17:24:53
11.794000,0.510886,-0.000849,0.005604,-95.660000,35000,04-09-2024 17:24:54
11.810000,0.510886,-0.000866,0.005588,-95.660000,35000,04-09-2024 17:24:55
11.790000,0.510886,-0.000885,0.005569,-95.660000,35000,04-09-2024 17:24:55
11.812000,0.510886,-0.000903,0.005549,-95.660000,35000,04-09-2024 17:24:56
11.812000,0.510886,-0.000918,0.005527,-95.660000,35000,04-09-2024 17:24:56
11.796000,0.510839,-0.000924,0.005513,-95.660000,35000,04-09-2024 17:24:57
11.819000,0.510839,-0.000928,0.005505,-95.660000,35000,04-09-2024 17:24:58
11.799000,0.510839,-0.000931,0.005500,-95.660000,35000,04-09-2024 17:24:58
11.817000,0.510839,-0.000934,0.005497,-95.660000,35000,04-09-2024 17:24:59
11.820000,0.510886,-0.000936,0.005494,-95.660000,35000,04-09-2024 17:24:59
11.807000,0.510886,-0.000939,0.005491,-95.660000,35000,04-09-2024 17:25:00
11.830000,0.510886,-0.000942,0.005489,-95.660000,35000,04-09-2024 17:25:01
11.821000,0.510886,-0.000946,0.005488,-95.660000,35000,04-09-2024 17:25:01
11.828000,0.510886,-0.000951,0.005489,-95.660000,35000,04-09-2024 17:25:02
11.832000,0.510886,-0.000956,0.005490,-95.660000,35000,04-09-2024 17:25:02
11.821000,0.510886,-0.000960,0.005490,-95.660000,35000,04-09-2024 17:25:03
11.844000,0.510886,-0.000963,0.005487,-95.660000,35000,04-09-2024 17:25:04
11.835000,0.510886,-0.000965,0.005485,-95.660000,35000,04-09-2024 17:25:04
11.836000,0.510886,-0.000967,0.005483,-95.660000,35000,04-09-2024 17:25:05
11.852000,0.510886,-0.000967,0.005481,-95.660000,35000,04-09-2024 17:25:05
11.832000,0.510886,-0.000965,0.005481,-95.660000,35000,04-09-2024 17:25:06
11.856000,0.510886,-0.000963,0.005480,-95.660000,35000,04-09-2024 17:25:07
11.846000,0.510886,-0.000960,0.005479,-95.660000,35000,04-09-2024 17:25:07
11.848000,0.510886,-0.000955,0.005480,-95.660000,35000,04-09-2024 17:25:08
11.865000,0.510839,-0.000954,0.005484,-95.660000,35000,04-09-2024 17:25:09
11.848000,0.510839,-0.000958,0.005488,-95.660000,35000,04-09-2024 17:25:09
11.869000,0.510839,-0.000965,0.005493,-95.660000,35000,04-09-2024 17:25:10
11.860000,0.510839,-0.000971,0.005495,-95.660000,35000,04-09-2024 17:25:10
11.858000,0.510886,-0.000976,0.005491,-95.660000,35000,04-09-2024 17:25:11
11.880000,0.510886,-0.000977,0.005484,-95.660000,35000,04-09-2024 17:25:12
11.864000,0.510886,-0.000975,0.005476,-95.660000,35000,04-09-2024 17:25:12
11.881000,0.510886,-0.000972,0.005471,-95.660000,35000,04-09-2024 17:25:13
11.888000,0.510886,-0.000969,0.005464,-95.660000,35000,04-09-2024 17:25:13
11.873000,0.510886,-0.000968,0.005460,-95.660000,35000,04-09-2024 17:25:14
11.894000,0.510839,-0.000968,0.005459,-95.660000,35000,04-09-2024 17:25:15
11.876000,0.510839,-0.000967,0.005458,-95.660000,35000,04-09-2024 17:25:15
11.887000,0.510886,-0.000962,0.005459,-95.660000,35000,04-09-2024 17:25:16
11.899000,0.510886,-0.000958,0.005460,-95.660000,35000,04-09-2024 17:25:16
11.882000,0.510886,-0.000959,0.005463,-95.660000,35000,04-09-2024 17:25:17
11.906000,0.510839,-0.000962,0.005468,-95.660000,35000,04-09-2024 17:25:18
11.894000,0.510886,-0.000968,0.005475,-95.660000,35000,04-09-2024 17:25:18
11.899000,0.510839,-0.000972,0.005478,-95.660000,35000,04-09-2024 17:25:19
11.911000,0.510886,-0.000973,0.005479,-95.660000,35000,04-09-2024 17:25:19
11.893000,0.510886,-0.000972,0.005478,-95.660000,35000,04-09-2024 17:25:20
11.914000,0.510886,-0.000969,0.005477,-95.660000,35000,04-09-2024 17:25:21
11.913000,0.510886,-0.000965,0.005479,-95.660000,35000,04-09-2024 17:25:21
11.912000,0.510886,-0.000962,0.005483,-95.660000,35000,04-09-2024 17:25:22
11.923000,0.510886,-0.000961,0.005486,-95.660000,35000,04-09-2024 17:25:23
11.911000,0.510886,-0.000960,0.005489,-95.660000,35000,04-09-2024 17:25:23
11.930000,0.510839,-0.000962,0.005491,-95.660000,35000,04-09-2024 17:25:24
11.929000,0.510839,-0.000966,0.005491,-95.660000,35000,04-09-2024 17:25:24
11.922000,0.510886,-0.000968,0.005488,-95.660000,35000,04-09-2024 17:25:25
11.942000,0.510886,-0.000969,0.005483,-95.660000,35000,04-09-2024 17:25:26
11.924000,0.510839,-0.000969,0.005477,-95.660000,35000,04-09-2024 17:25:26
11.943000,0.510839,-0.000967,0.005470,-95.660000,35000,04-09-2024 17:25:27
11.941000,0.510839,-0.000967,0.005465,-95.660000,35000,04-09-2024 17:25:27
11.931000,0.510839,-0.000968,0.005462,-95.660000,35000,04-09-2024 17:25:28
11.955000,0.510886,-0.000966,0.005464,-95.660000,35000,04-09-2024 17:25:29
11.943000,0.510886,-0.000962,0.005470,-95.660000,35000,04-09-2024 17:25:29
11.957000,0.510886,-0.000957,0.005478,-95.660000,35000,04-09-2024 17:25:30
11.959000,0.510886,-0.000953,0.005485,-95.660000,35000,04-09-2024 17:25:31
11.944000,0.510886,-0.000951,0.005490,-95.660000,35000,04-09-2024 17:25:31
11.968000,0.510886,-0.000951,0.005492,-95.660000,35000,04-09-2024 17:25:32
11.953000,0.510886,-0.000954,0.005493,-95.660000,35000,04-09-2024 17:25:32
11.956000,0.510886,-0.000956,0.005493,-95.660000,35000,04-09-2024 17:25:33
11.971000,0.510886,-0.000958,0.005493,-95.660000,35000,04-09-2024 17:25:34
11.957000,0.510839,-0.000957,0.005492,-95.660000,35000,04-09-2024 17:25:34
11.981000,0.510886,-0.000954,0.005488,-95.660000,35000,04-09-2024 17:25:35
11.974000,0.510886,-0.000945,0.005484,-95.660000,35000,04-09-2024 17:25:35
11.969000,0.510886,-0.000938,0.005480,-95.660000,35000,04-09-2024 17:25:36
11.986000,0.510886,-0.000933,0.005477,-95.660000,35000,04-09-2024 17:25:37
11.970000,0.510886,-0.000929,0.005474,-95.660000,35000,04-09-2024 17:25:37
11.988000,0.510886,-0.000930,0.005472,-95.660000,35000,04-09-2024 17:25:38
11.985000,0.510886,-0.000934,0.005472,-95.660000,35000,04-09-2024 17:25:38
11.981000,0.510886,-0.000940,0.005475,-95.660000,35000,04-09-2024 17:25:39
12.000000,0.510886,-0.000947,0.005478,-95.660000,35000,04-09-2024 17:25:40
11.987000,0.510886,-0.000956,0.005478,-95.660000,35000,04-09-2024 17:25:40
11.998000,0.510886,-0.000963,0.005477,-95.660000,35000,04-09-2024 17:25:41
12.005000,0.510886,-0.000966,0.005475,-95.660000,35000,04-09-2024 17:25:41
11.996000,0.510886,-0.000967,0.005473,-95.660000,35000,04-09-2024 17:25:42
12.016000,0.510886,-0.000963,0.005471,-95.660000,35000,04-09-2024 17:25:43
12.002000,0.510886,-0.000957,0.005468,-95.660000,35000,04-09-2024 17:25:43
12.014000,0.510886,-0.000953,0.005465,-95.660000,35000,04-09-2024 17:25:44
12.021000,0.510886,-0.000952,0.005464,-95.660000,35000,04-09-2024 17:25:44
